# https://data.ripple.com/ and whois results
# Ripple Nodes
IP Address|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Publice Key
3.112.56.210|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n943NovsudRTRpMuLsNe2aZib4JFyx3D1QYF6me2zHpPMs6rsoS1
3.113.111.18|rippled-1.5.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LSU6yHwNpe3VDrT1ScBQXQemXRzryXvkLP28vDtVmWHHb6KDv7
3.113.127.188|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9K21LBz4cZBxZ4CzPAn26Pu4P5uH4yDUVzbuuooJYMiNHqoV8vR
3.113.173.90|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9L4yEJ8S3vN7ucCZJywNuroFozyeQhAVaWEJ2pY3BBDqH4ynx4F
3.113.31.141|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9Jm86oaC1F427YwQePiNH7L3FJk3KhXeYawFwKM7EaKit5AM9BX
3.113.42.116|rippled-1.6.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9J8PZYdYtaw85HubHbgKRoBqYfwiGhNAWsJnLH4PGthoehQNu48
3.113.5.183|rippled-1.5.0|16509|3.112.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9K8j9a1c8eZQCASad4FnxTABxXppBsuq5C7FtF2MiBHbqbjz66u
3.12.222.105|rippled-1.6.0|16509|3.12.0.0/16|US|arin|2017-12-20|AMAZON-02, US|n9LXgN4uhbNVcfwa5kcwUbkqBwbSTArb5uy7RqSKVgFc9Bm2SVR9
3.121.247.139|rippled-1.6.0|16509|3.120.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LfZsRC1TbEAE5h4umpxiqUHVwnMR1kMEFswxwTospMVyzuNXf3
3.122.162.127|rippled-1.2.4|16509|3.120.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KKYi1mbxJPttKet5BGEMBXkW2WYFGuy6K76JJo6Qe5XV3pxzJS
3.123.41.213|rippled-1.5.0|16509|3.120.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9LXm8QC77wKCkw58yiCyECw1tR2zJAm8LZQfehYGBR1YZ7HE6JH
3.124.33.199|rippled-1.6.0|16509|3.124.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9MJXnWZYyhnDQf1DzaZYr2HJCNYkZ2jRjbaX4GmZ8DrHNmZvyZL
3.125.124.21|rippled-1.6.0|16509|3.124.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9L9de2KkWGccg2UXiptjWv7MZkdi7EowoM2uDSmnuzMnGQY4f1v
3.128.149.248|rippled-1.5.0|16509|3.128.0.0/15|US|arin|2018-06-25|AMAZON-02, US|n9KU7cNnjxFhCEL72SXEGzymC2s6nfSTqUg8RWHVePHxkVQncmBe
3.133.174.237|rippled-1.5.0|16509|3.132.0.0/14|US|arin|2018-06-25|AMAZON-02, US|n94KFhaEETVrZpJP2B4ok5Gzk6GBCyNSVPJojmxKNw7fTsNrf8FW
3.137.51.235|rippled-1.5.0|16509|3.136.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9KDoYVRpQpaqF7kc5FtuqM15cUFytRvW1oahHGUbVKRpYWNBYbw
3.14.149.7|rippled-1.6.0|16509|3.14.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n9Jor53ywBrErDMKrodjF3xywxzrZSzF27eZT9VRzy7UYJELy4te
3.16.202.165|rippled-1.6.0|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9JZSgu5wkNuMuZH6rJa6mop3E4FZTgsv8S8ntsbyDDc3vddeBLL
3.17.0.103|rippled-1.5.0|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KhstBdfdskYqbmkpQqcedqe4c1xapgLYiLJjVVWg6bRikDzqzw
3.19.227.98|rippled-1.6.0|16509|3.16.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9L5yUNvpuEKQgjBGbjdxHAg48URRbqCvvVJ48Bn6ndfMri98pPU
3.21.24.45|rippled-1.1.1|16509|3.20.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9KshZPMMTEySkjenFdodX2E49REm39xdM4na5DKTwWdKxyor2iy
3.216.68.48|rippled-1.6.0|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9JewiDJszSGRWdb4HenbzPuAGVe2W7LFSr3DZn2vEKDHmQ6cTV4
3.217.133.209|rippled-1.6.0|14618|3.208.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9M9aUe9R8QRyYP4yW1Jg5raY1QTd8r1nmdR226RuNk8jfTaQiuN
3.229.130.58|rippled-1.6.0|14618|3.224.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9Lsu4TMUfQBJGt7W8UnySiuRYiJTAS9xxb1bkuc9yfqoAaVkCgT
3.238.43.150|rippled-1.6.0|14618|3.224.0.0/12|US|arin|2018-06-25|AMAZON-AES, US|n9KsyVkc9n5mVDL6FgofTdezwHW94bk9DA3PzPLeJ7rmRFfXVksd
3.249.175.39|rippled-1.5.0|16509|3.248.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n94Mz2JWkpoJogMN35gbTb8WxiUzVqqghPE7G1isHccqhDBDidBN
3.249.76.15|rippled-1.5.0|16509|3.248.0.0/13|US|arin|2018-06-25|AMAZON-02, US|n9Jx5VPFeJ1jpirQy3u14GYf2v4xhVYCd8GTsu3daNy5Nk8zsSeA
3.35.210.228|rippled-1.6.0|16509|3.34.0.0/15|US|arin|2017-12-20|AMAZON-02, US|n94hmLN9j3VCoem4NJuJbUUXBP4GS5sQ8xJKezspxDMdfziDzuUp
3.9.191.78|rippled-1.3.1|16509|3.8.0.0/14|US|arin|2017-12-20|AMAZON-02, US|n9Kpf81CiCnHC6nDu8dvFB21HNTC2or6BNUHV6ZLPL6LXx65Zb1u
31.171.240.40|rippled-1.6.0|50837|31.171.240.0/24|CH|ripencc|2011-04-04|CLOUDSIGMA-AS, CH|n9LNhvk2yLx4jT1RN5zBKpE2jskEU1bDY2SB1GxuLY2TADnWzePP
31.171.244.98|rippled-1.6.0|50837|31.171.244.0/22|CH|ripencc|2011-04-04|CLOUDSIGMA-AS, CH|n9LBzYcM43yHs4GA1pLZHmzc68y21EU9rJo1ibWBjLPCQhS3R4oo
31.40.218.122|rippled-1.6.0|56630|31.40.216.0/22|NL|ripencc|2018-11-09|MELBICOM-EU-AS Melbikomas UAB, NL|n9MpcYY2KyZbjvMcH8S2D1QrG31XvUhQzStBsND5HgvkTXSpkkKG
34.105.169.203|rippled-1.6.0|15169|34.104.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9Jg6iXnayPgZ6qrGVG33Gpdoso8wdEpsQKe34ySSm8Tsi1nTpfc
34.105.206.210|rippled-1.6.0|15169|34.104.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9KCmMtQBmeS4CjFRnhd3W5ZshHCC4P2hpQaP17kPqdFayjrFnny
34.121.208.185|rippled-1.6.0|15169|34.120.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9JkdhLhwergj5mAtdzL73yNiNQ3jF5VLyYHfbQZTUhZNjhM7gYu
34.122.171.174|rippled-1.7.0-b2|15169|34.120.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9JiYTUA8hAKoLUmiwtpd9jJ3ZGQhYdBANGycXG4MonNP6VxBcnr
34.192.192.22|rippled-1.5.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n94sgyu1qpMKLLFp6ukSd5kPDzDVt4G51FEqgb9VkBkQTXTxRC8G
34.193.207.130|rippled-1.6.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JmeBtJHCkmtKJP7epqwcdWHwQj9Pa2gXqFd8BvfMPNaD8vLNjA
34.196.160.138|rippled-1.6.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9LtPEUQ6gXy8ozNnCsZ71xR9uCtu7NVhqpBVhAWF2cZ3YGyMA6a
34.201.63.178|rippled-1.6.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JxxUPw1QWJkcGgTUhoYFMm49DPy7wnvMoDskG6ican85oZSD6c
34.203.40.35|rippled-1.6.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9LWLeaZmmT174AzAN1WXnP8SvrQBmvu78BZEpD8W5U36Q4AX95o
34.205.233.231|rippled-1.6.0|14618|34.192.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9Mqwsfvh98BWgtVzWRc5MZeCyAfKYJe1KeND937Pj3GoT7U9UJ7
34.210.87.206|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LqqEzsuHd36vGxwdeSxQpWFxdxY5D17wqgBNrqNhpxEHS1Hod9
34.213.112.56|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MedoBMyF6ej3nCG4PmF9dzgofg65joYpiNG79QkQeGHyxzSRdE
34.213.185.56|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LDPTEri5YY1cnPZ9GSrXziR2dTCgPvSGEby23iFU1Zb1J4YdBa
34.214.206.11|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MvGWvSyJniXJFQk5eLzmytg4TMZXcsi8fz4G5VfeMJHSxwfyNV
34.214.5.202|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9KqRUH5doEcJncjDFsxKj7nmLcjn3RbccaWJvZVzGzQghRBoDnr
34.215.107.187|rippled-1.5.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9Leprq9HazC2HmbGgb5tCbapfmzpUkJpBUf7yrSKw3W9THTyYyQ
34.216.199.10|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9L9wsktweqAMRumLWLbBCpzLfuAsF85yGNiX2YiSDbXvkeJjZod
34.221.161.114|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MozjnGB3tpULewtTsVtuudg5JqYFyV3QFdAtVLzJaxHcBaxuXD
34.221.219.67|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9LSM1bS5NrLms9Ud1KKWyMKuikahKe3DJy31ZP2BdqSGo1jV5Au
34.222.164.202|rippled-1.4.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9Ka3ykhWtpYviE3ztPB3ca7V7umFn9wCuopHBK7McvbXcboZobr
34.223.54.34|rippled-1.6.0|16509|34.208.0.0/12|US|arin|2016-09-12|AMAZON-02, US|n9MHMFzwKFgjJntr7ym2Cu1k1yV7Wkx5kxdEU41XGiZYTzViZN21
34.227.191.219|rippled-1.6.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9KVSJSNbRKueeGzbVYbUGTww55H4Xn5QpFi9jS9VcwNYurxZGJV
34.229.128.152|rippled-1.6.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9MqFgf89C1Q81rUXmunZjhFr1sZwaaQYoknVzTVwNC9ky9u2Mxb
34.237.7.90|rippled-1.6.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9KdYqUYCT7HMCtK5ceJhUNw4XzsXrEi2EbYWse8HyY17LtANzKa
34.238.55.142|rippled-1.6.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9M16nF33wPBzNxDNrRbi4wT22KktHjBnLUhfxE3miseQj4Fvfnw
34.239.120.20|rippled-1.6.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9KiJ4JHhajZ3mQ2k29ekz1ixnDYaQdF6bNi2hiKDhRM9nhwaLfW
34.239.128.122|rippled-1.6.0|14618|34.224.0.0/12|US|arin|2016-09-12|AMAZON-AES, US|n9JuCLD7Cpq6xyKUWcWe53RQQmcty7uQM1WWZN1Ckrod42JNiqpw
34.243.233.242|rippled-1.6.0|16509|34.240.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9Lm249QTjpeT2ZG9Cs3eKSFE4vfxUgYFoCW2wcVQxrb6EmWE5TC
34.245.213.99|rippled-1.5.0|16509|34.240.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9LRHKXLDLjQZSPk1YonZScnkYbycDd8qtWhJ6JWMFgwfx9VSJMn
34.250.155.179|rippled-1.6.0|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9KDpQhv26xuqBHPrntZ23LovSmevJZhdGRNrHgnghCqM1YPNrih
34.250.221.69|rippled-1.5.0|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9Mab4QHVLHZwnkZfQsP5MPF9WJWPkayRg9oMSH3cr9J3xMFkQn6
34.254.208.252|rippled-1.5.0|16509|34.248.0.0/13|US|arin|2016-09-12|AMAZON-02, US|n9MfreGZMUDDvwXXnqVzTcEMy1R8fPHEjGRcM4WUBBa3LdaAXNci
34.68.64.47|rippled-1.6.0|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n94NpfDEBu6zifZXeYmXuLu6Ky4L6SFK5muLRyJSC79GnAjGDDuG
34.69.179.221|rippled-1.6.0|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9Meqsu5xe9S6ZWeBcv5u1GJtGhtYrRiGxHqip85zNVJf5kYY3sE
34.70.124.1|rippled-1.6.0|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9J5AWdfp2x5bMc9LYJD8Rv7ysG1GGBmkKRLfZXKNBT61TeuJnMj
34.70.152.1|rippled-1.7.0-b2|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9JgPSPdFkRPnqLSctD9PjAHZzXW7c318kw9o8t2EapinfvJ6PHJ
34.70.233.5|rippled-1.7.0-b2|15169|34.68.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9MPqCx6DUgFnVAw2XUVPETAaaj9jPPsfKq8EtKFpHM9ni1FecKQ
34.72.24.92|rippled-1.7.0-b2|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9Lewag7fzGkTPwdAimQM92pwgLfMhtEkoRMJY5TYAz6orobaaRr
34.75.174.170|rippled-1.6.0|15169|34.72.0.0/14|US|arin|2018-09-28|GOOGLE, US|n94JU2fxQp6FXZVxiW3NiFQgarDpMZ9m8Lyz9ZQ8oSUjTitjCFJS
34.76.126.135|rippled-1.6.0|15169|34.76.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9L1XM9ytB3QufgC69kWLYvh4Prt5CsqLXYgKXKdHp55agRTZSvb
34.76.128.89|rippled-1.5.0|15169|34.76.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9KjECizsjMpCrPv41wDGhRmm4URbLb87ukyK14pNquA5wUJupun
34.80.38.140|rippled-1.6.0|15169|34.80.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9KHFLxCmGC8t6cBT8SuGUvak4Hfjspe5ueSugNjskTZN3UY9TcA
34.83.146.129|rippled-1.6.0|15169|34.80.0.0/14|US|arin|2018-09-28|GOOGLE, US|n94METPJzNp6vGjagtCmdjXRkmCk4PijKtSNb8DkuVvsL43ugzwP
34.83.223.98|rippled-1.6.0|15169|34.80.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9M3csmmPRdVaeQEz6jUXENASYvV14ktBLkf6fKABAm2yV38jRSR
34.86.33.1|rippled-1.5.0|15169|34.84.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9KcieZDoJCRFxXaRKCturyT9iTwEaFpowvMsGE2uwq4SrnaY1Ne
34.89.148.58|rippled-1.6.0|15169|34.88.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9MjVUED6RzvxAC1SBmN5QcbGp3mpZtN4bhNbScpgMxDhxD2hvqe
34.89.193.77|rippled-1.6.0|15169|34.88.0.0/14|US|arin|2018-09-28|GOOGLE, US|n9JuyS7PK1fNG4JiCKGhfEuDz46exHx1qNbkoJUF45H3jD7W4Sw3
35.153.143.176|rippled-1.6.0|14618|35.153.0.0/16|US|arin|2016-08-09|AMAZON-AES, US|n9JAVLx1CqzdVPh8Mc2WWoJvoRvkwzuk4C3w25bzcBFcPmpWzfYD
35.158.96.209|rippled-1.6.0|16509|35.156.0.0/14|US|arin|2016-08-09|AMAZON-02, US|n9L9E46AjmQh1VNAUnhLt8mFMdnVWnyHETcBwjMU5ctxssjWrSNL
35.174.47.227|rippled-1.6.0|14618|35.168.0.0/13|US|arin|2016-08-09|AMAZON-AES, US|n9Ka7a865a8fYtgAzAX1sBk7JdXVaxtCaQczogVSakBkxkmsrN8u
35.176.8.119|rippled-1.6.0|16509|35.176.0.0/15|US|arin|2016-08-09|AMAZON-02, US|n94rgjhDzgxcbinxYXsm9AdY3druGzwjo8CJjfnv7r1sBnPsHfHW
35.183.88.251|rippled-1.5.0|16509|35.182.0.0/15|US|arin|2016-08-09|AMAZON-02, US|n9LWUpwdGZWzo4cuSXL8GeFhBgPkshg16fDQNxYwnc9u3hrE9VkD
35.184.126.128|rippled-1.5.0|15169|35.184.96.0/19|US|arin|2016-10-11|GOOGLE, US|n9MU4wDJmPEEnwbDcw4viScXVXuAXb97XEheVVVecFnkA6P1tcPk
35.193.94.196|rippled-1.7.0-b2|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9Kbd4WpEGrMFnfKpHaAjQ64M2nB791LVzFohhaCCaL8Riw64ie9
35.195.216.22|rippled-1.6.0|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9K6q1KmqKrLyg5g1zKdZqd9jLK4VP5i6p2zJJqwdvUt6Y7feG1R
35.195.223.235|rippled-1.6.0|15169|35.192.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9KAwJSnxfFAqZ5aVwK43BAFdLnXKTCzwauKEPtE4nKss3oyKhbu
35.197.198.232|rippled-1.5.0|15169|35.196.0.0/15|US|arin|2017-03-21|GOOGLE, US|n9KiwDa6Rr5gypom9kWhX9xvc9VW5mMAyegVcim66zpa2FDqR3S6
35.199.162.229|rippled-1.6.0|15169|35.199.128.0/18|US|arin|2017-03-21|GOOGLE, US|n9JkqFodpnSwUnjwfeF45mKrFhMEM1FQXFnH5cqAR7zZaYwRb4oT
35.201.214.40|rippled-1.6.0|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9Jmbmsw7L2ENRDV7Mgneusef1juRYaebZ8JVnDwcRrKFJpveNBR
35.203.10.132|rippled-1.6.0|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9MdKUbpBzRt9WmSS6G2sWYRZnjtdF5c76i43tnasioY4gEf4onn
35.203.115.140|rippled-1.6.0|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9LNtLupHEehBcp6dqAJ1a1dWXkWPKTxfmT8XR2bSFxyy4JnRCP9
35.203.134.210|rippled-1.6.0|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US|n94wEbM1QaDpkGmmB4CW3SbG39NYXHpveUh2EwiHBvdk84WCt4Lt
35.203.190.214|rippled-1.6.0|15169|35.200.0.0/14|US|arin|2017-03-21|GOOGLE, US|n9JvDnUghhmkB8cwNbAZNAdweDzJQckTuYTr78Fo7eULuH52LMCM
35.224.135.158|rippled-1.7.0-b2|15169|35.224.0.0/14|US|arin|2017-09-29|GOOGLE, US|n9LM8L7GADs43YoxSVkrp6fKsDrSkQHB3gJFoY2ds8hwr7yPt3Y8
35.229.192.170|rippled-1.6.0|15169|35.228.0.0/14|US|arin|2017-09-29|GOOGLE, US|n9LAKscnHueyri1tcNDmkeBmLS3rfdUa9hsZ3BCHDAjrkAd8it5v
35.232.200.35|rippled-1.7.0-b2|15169|35.232.0.0/14|US|arin|2017-09-29|GOOGLE, US|n9Mu2UaLokBqZx9X2zcMdZCHTpNJhT84LV2djAsodLwm9LcPRu96
35.234.100.202|rippled-1.6.0|15169|35.232.0.0/14|US|arin|2017-09-29|GOOGLE, US|n9K9kkgUWqc2uErmMdPNhLtrd8sMAsQGS9MHPCNVGZDmNcSYuCxX
35.234.11.69|rippled-1.4.0|15169|35.232.0.0/14|US|arin|2017-09-29|GOOGLE, US|n9Mo942E9N77QdmfSiYVcV1nWcsJBbZhJfj3stTv68QFyf1dKLGz
35.236.108.194|rippled-1.6.0|15169|35.236.0.0/14|US|arin|2017-09-29|GOOGLE, US|n94EpFZm6cq6BbY86fmMB8MzSLsFpVSqUhyZa1hmbx2Y2QLK4FLk
35.240.154.102|rippled-1.6.0|15169|35.240.0.0/14|US|arin|2017-09-29|GOOGLE, US|n9MDqXqFHeVqhvAXP2BrYb7FH2id186kciP7cCyBTtrsTgSmLAER
38.146.7.10|rippled-1.6.0|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US|n9LJQCe83DgFn4AwV1ffD6RV167bpf5QEhRt2eF35ypWXT8rs51X
38.146.7.11|rippled-1.6.0|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US|n9JeCZBrthEV9bV8X3BAEeYzDsHRzDT6DMeS4gPEZsd4UZXF2xF7
38.146.7.12|rippled-1.6.0|174|38.0.0.0/8|US|arin|1991-04-16|COGENT-174, US|n9KQK8yvTDcZdGyhu2EGdDnFPEBSsY5wEgpU5GgpygTgLFsjQyPt
40.115.19.81|rippled-1.5.0|8075|40.112.0.0/13|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9L3FAWRTh54KFSt46TExaA87JMecxoz19dyNrjixn2HXv7Kqhag
40.115.232.85|rippled-1.5.0|8075|40.112.0.0/13|US|arin|2015-02-23|MICROSOFT-CORP-MSN-AS-BLOCK, US|n9KnmdJd4TNeNVunkJYBVdET835Sw7p6WVKoAUMUgbFKhx2Ln4AR
45.252.250.240|rippled-1.5.0|63760|45.252.248.0/22|VN|apnic|2016-06-02|AZDIGI-AS-VN AZDIGI Corporation, VN|n94pdP4XKx5mi11pohpvv2nHBwYGF3KYVU9w6R5W1Wy75NJ3pcoM
45.43.53.2|rippled-1.6.0|135377|45.43.53.0/24|US|arin|2015-03-27|UCLOUD-HK-AS-AP UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED, HK|n9KNkNzY5uzombT7oLv5UQS8x3Ez1SMUKPah9VnwsaF8Het4wTvv
45.76.148.17|rippled-1.5.0|20473|45.76.144.0/21|US|arin|2015-04-24|AS-CHOOPA, US|n9LaMtKeWk6fCFwCtgiht6rgEDBgsPz4HEfCoucqmWdErejbLNBm
45.76.166.217|rippled-1.6.0|20473|45.76.164.0/22|US|arin|2015-04-24|AS-CHOOPA, US|n9KYmTyhnNUtLyeQ2TKqkmfFNXYUiCG2VCfZAcmBG6AYsScScWwc
45.9.13.102|rippled-1.6.0|34962|45.9.13.0/24|LV|ripencc|2019-04-16|ANONYMIZE Epik Network, CH|n9KMtydqPgAu9PMqGWSZB3NuegT7zxEyuhZDzqaz1FwvrW5RfUz4
46.101.175.48|rippled-1.6.0|14061|46.101.128.0/17|NL|ripencc|2010-06-24|DIGITALOCEAN-ASN, US|n9L87NFwQqmqLrciDv2hS5adPqwBgHTsw63EZWbBDHhovU2BNEnd
46.101.229.67|rippled-1.6.0|14061|46.101.128.0/17|NL|ripencc|2010-06-24|DIGITALOCEAN-ASN, US|n9MRwvijbCEnkpJVr6ea76TtPQQ5fABvST2fpWGR4ad3Lfcf53ck
46.166.162.76|rippled-1.1.2|16125|46.166.160.0/21|LT|ripencc|2010-12-16|CHERRYSERVERS1-AS, LT|n9M6f5gMKMtBnZjG3ryzV2oKPjQxC4SwvAXZ9c3nGmt3WA4R8WWd
46.166.168.60|rippled-1.5.0|16125|46.166.168.0/24|LT|ripencc|2010-12-16|CHERRYSERVERS1-AS, LT|n9MHtr1hyQSubDk3GKGjMMgDEfZQF2ncaPJcm7gJrd3yjNMsy1e3
46.4.74.77|rippled-1.5.0|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE|n9JbQSADfNqfR79LQUsgQTKqTW86a2zacQNDQrpn99MNytCte1oj
46.4.91.73|rippled-1.6.0|24940|46.4.0.0/16|DE|ripencc|2010-08-19|HETZNER-AS, DE|n9KkG8xbVBJmKRokJmtj7Qc9MjXob5e6Z4sFFGMtQ1aVoGcAT2tb
47.107.112.115|rippled-1.6.0|37963|47.107.0.0/16|CN|apnic|1989-01-06|CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd., CN|n9JbmB7LEK2rguURYZb7sirYbSn9tr5UqM5rAA3MorSsKi8yw4HG
47.244.171.89|rippled-1.6.0|45102|47.244.128.0/17|US|arin|2016-04-15|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9K3AfjGeRd2SyRbmYaSCb5izCQf9Q4fdtqy3fx9orSQk5YtT7jA
47.244.2.163|rippled-1.6.0|45102|47.244.0.0/17|US|arin|2016-04-15|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9LUgRMAShudLWuwWWuwAGJesH8bnYHDgY9b58zzJxV2QphjWj2z
47.245.1.42|rippled-1.6.0|45102|47.245.0.0/19|US|arin|2016-04-15|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9LSCqkviXZr9DwqHQgakgEwZDqff6Y3PQp4e8U3DqwB7r8PNHdu
47.52.199.67|rippled-1.5.0|45102|47.52.128.0/17|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9KTzCPaNXhCMTYJFjfae7auryP6Y5rA3rftq234J7tqoPLbEq9q
47.52.225.106|rippled-1.6.0|45102|47.52.128.0/17|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9JbfbD5K5ekXyRJvyTfQXoCjBZbTjTL2TaAXtkst7LkTEHdjegL
47.52.97.254|rippled-1.5.0|45102|47.52.0.0/17|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9KFi3sR2K6usxcfWzTd2hcW3Du7LuSqhktYJLPBL2CVRNFHo6q1
47.56.185.227|rippled-1.5.0|45102|47.56.0.0/16|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9L9qBvUtBFm1xrNY1A4do9KMDXSxKyq6dzN3bR8Gi8neDpuQRW3
47.56.88.54|rippled-1.3.1|45102|47.56.0.0/16|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9JiaQcKomypPKnD9vJ5r6NbTCNJcZc6xazhJtm6dcU9w9a93E69
47.57.6.142|rippled-1.6.0|45102|47.57.0.0/16|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9L77eU52HTf16F7bQeiQQG4wcET7MA8MheBVLuuXN5ftD3SifDy
47.74.147.95|rippled-1.5.0|45102|47.74.128.0/18|US|arin|2016-03-17|CNNIC-ALIBABA-US-NET-AP Alibaba (US) Technology Co., Ltd., CN|n9J62JL9WuB5z5z1Mim7hhAKZxeTnfNE8vcbVGaGQK4zLszWbmcp
